STRING,OUTCOME
DJCCFDFCAABF,NO
CEHGHAGHFJHFBBCIIB,NO
HDBACDJI,NO
CIBGAGJDA,NO
HCEHIAAACBIEHEDHA,NO
CFIAEDCGCCEIHCEAHHAI,NO
CFAJIEABFGECCA,NO
BGDFEIHG,NO
BBFJIAJDHCFHFIGBE,NO
GBCDAGCCAJJBG,NO
HAEDCGFEAICDGDC,NO
BFEHBGDCCDJHJA,NO
CIABFEEEAIAGABBEHA,NO
HCJDDGIFD,NO
FJEAFHEFCBGHH,NO
HCDFAIBEDC,NO
ADGIHAIEEJDEFCCGGGC,NO
FJEDJEEJD,NO
JGHJECB,NO
CADJJGIAJEFDDHF,NO
ECCEHDJGDGEIJEJBH,NO
FHACFFDIAJCCEAJECEB,NO
IHEFDGIIJHACJIHA,NO
GHDFHGCCB,NO
EBCGHEGBCBBIADFHEIF,NO
JFJDIHCBCIAHEHCGCJD,NO
DFADHDHDIJAACJEIGH,NO
BBCCJBJHCDBIAA,NO
EBHBDFDEIGCFDE,NO
DEIDECA,NO
IDGHAF,NO
GGGGEJDBBHHGGHGHHC,NO
JCEABBFHDAFJD,NO
BBCGDFICHBF,NO
JDHFGAIDCFIE,NO
AGJBGBJBGCDE,NO
ICHCDHG,NO
BAGCFFB,NO
BACICBBGHIHECJ,NO
FJDGJGFIAAIDCBHFE,NO
CCIHEBHHDGGCI,NO
GEFFDDCGJIIB,NO
DEIFJJECJDAEEJGEAC,NO
BJAACADFBAEIDFBDFH,NO
HGGEIIGFIBCCEBEGA,NO
DBIBCHDFDJAF,NO
JCJIHAECGH,NO
CFAAGIEGJD,NO
CHJEJEAEFC,NO
JDHIEEGJGAJICBGGJIED,NO
CADBAECHBFHEJI,NO
IJABFGIGFHE,NO
DAEFBDIGBCGEH,NO
GAHFEGJACGF,NO
IGHIGG,NO
GIBHAB,NO
EGFEDHGJFCGDGH,NO
GFJFBECIAFGCEACI,NO
HFFJFJDDFHCJII,NO
JBCIIGAHJAH,NO
HAIFBF,NO
EFGIAAB,NO
BDFFBIGGJAGFIHJ,NO
IGFEEHJ,NO
FGHFEFEBDBH,NO
IBHCJBIGFBD,NO
FJJJJHEIGHH,NO
HCAEHCEIJ,NO
EJGIIBJBAHHIDAG,NO
IAJAAGAID,NO
BFAEFDDCFHJI,NO
CEGHJHF,NO
ICBGDAHDBICJIBJFF,NO
DDFJAFHDCDF,NO
IDIJGIAJIHCIB,NO
IGHJGIDFAHGHJCAGDJEJ,NO
JCHJBBJIGFAFBBE,NO
CJFCACJCGHBEEJGJFH,NO
ABJICIHBIHADIJHF,STEAL
BGADHGD,NO
JGCGADBBIHDG,NO
CEDACDEEDAIDGBEBF,NO
IFJDFIAEG,NO
AGGAJBHAI,NO
GAFFGIAJ,NO
GBCJIEBEG,NO
AIFCEJEJJDDHDGCCDFI,NO
BIHJGFIBADAFDEGEIDCF,NO
EAHCFJJIAFHIFJIAEDI,NO
JGFBFDGEE,NO
CFAAAADIEI,NO
JBHBHAIGIAJIABAADHDB,NO
GEHGEEGBCHDEGCDCEBEA,NO
DJJJADHCFDHBAEHGDEE,NO
HCAJJICJJEDDGCHGACG,NO
HHJGEJCEBCI,NO
BCIIGIHGJDIGEAI,NO
JDDGGJCA,NO
JBGEAGEJJEII,NO
HBFEBE,NO
JGACAIBBJJJCBE,NO
EBEDHFGDIFIFJBDHEHH,NO
HCEFGHD,NO
CJIEJHGEH,NO
EEFHAHGHDDDI,NO
HDAECFAEIEC,NO
DDICABADHGHJH,NO
DAJHJBJBI,NO
DBCGIH,NO
FCDGBFGFBDHEG,NO
HBGAHCEAHFC,NO
EEAHHIEAC,NO
DFGJDJBJJHI,NO
JJJGAAJJ,NO
GBIDHDFCABCBJCJ,NO
EFIADFCIEAGAB,NO
DGJHJGJCCDBBJAD,NO
FBFJFBHAEAEDIDEGGC,NO
JHHDIDDDHGBJFIEFJI,NO
GGAFHDAIEIHIEFHD,NO
FFBEGGIGJFBJBGHJII,NO
HHDGGIEJFCABFGDAHHC,NO
ECDIABGF,NO
BJIEIEJECEIBACDFIBHF,NO
GJBBHHFIEHCAEBAD,NO
IAFIAHJIAB,NO
HDEFCBACJIHIGB,NO
EEJIJJ,NO
HDJFDAAFJHDJCDI,NO
EEDJDHGEA,NO
AAJDAGJFEHJ,NO
DDEIEEEEB,NO
CCFHCIBGBBCFHBD,NO
BFHCED,NO
HFDEFCDEFCBGHBDIJBIF,NO
AFBJABHDC,NO
GHCCGHJGCGGBHAIB,NO
BHFBIIDEEEFF,NO
ADBDIJGJF,NO
HDHHEGFCHID,NO
JBIEHIJGIEHGHJCE,NO
JDAIAFDC,NO
JJFFIFBCBBDIJJDIBBCD,NO
ADAECCHAJHHFG,NO
GDAECADDFBF,NO
CAHAGDBAE,NO
JGHCHDBFCEFDFJABG,NO
AIACAD,NO
ECDEEDGEJFGDGJH,NO
FBHCHJJBFHBB,NO
GEBDDJHHE,NO
FFBHDDIJ,NO
GGHJDJEIAF,NO
JACABA,NO
JFHGBCD,NO
HHHHCDAHFIAGJAEHI,NO
JIJBIABFJDDGCHCH,NO
DDGDEDEDGHEFE,NO
JGGBGACCIDH,NO
IEBACDBD,NO
DFBIAAFCIEAFDAFD,NO
BEAJEEIFAC,NO
CHADIHFGIIJHGIHGEH,STEAL
JFEBFH,NO
JCJGDFHEBAIDIIDCF,NO
DBFJGCBG,NO
AGGJIEJGDEHCFJD,NO
DEGIEBAICAHCBC,NO
FGJIHFDEECGGHF,NO
GDJFHEFJECAGAH,NO
DBGCABCEIIJBCDFGF,NO
EDJFBGDCJEDFIC,NO
GAGDFGFEEGDA,NO
HJHHDJHHAJDDDIEDBIAC,NO
IECJIDBFJ,NO
EBJCDCDBBBACEDC,NO
CBCGAIJAHIBEAIII,NO
DDJBECEFJIJHBHIEJ,NO
GDCEHDAGJAJAAIHGBIH,NO
IEGFFAAEBDHIB,NO
FGBBFBJIJC,NO
GACCFGHFBDAFEFCJBIA,NO
HHJHDEJGGABF,NO
ADDFHHGJJAFHFCD,NO
EIFBFD,NO
DAFCJJGFAJBCJJCC,NO
EHDHJBIIG,NO
FBDBBHJCDGIJDCHIBG,NO
JEBEJJFIBJD,NO
DGCGCHDDDAGGFBJE,NO
EIDIGEHHDFHBJDEJG,NO
CBEEJFJJABAIJ,NO
GFAEABCCJDHAEGACE,NO
EHGEHCCC,NO
GECIEBBCAGIDAA,NO
JFEEFHGBDGGGJID,NO
FGAFFDGBABAIABAI,NO
FGGCBAIHG,NO
DFCDAGEBFJC,NO
AECDCG,NO
FFIJDB,NO
ADCEEDCGBEBJHAJ,NO
CEGDEBHHFAFD,NO
DBIJFGCHFCDGFADE,NO
GJGDAIBACA,NO
GDBBHHEGBHB,NO
IGFIABH,NO
BBFEDBBJJAGIDBJACICB,NO
BJAHFGHEGCJFDCJ,NO
CFBGEJDH,NO
DBDABAAEBEJF,NO
HJFGGAJGBCCJJJEFGFAH,NO
BIIHJJ,NO
IEACDFFEF,NO
EGGFFFCI,NO
EFCDDEFEHIBIJEFAF,NO
BIIEAIECHAEGJICIDFJ,NO
DDDDGFC,NO
HCFJCABHDHEDDI,NO
AJIHHHAE,NO
FIFFHFDG,NO
JHIEJJGCHBIG,NO
AJBJIBAFGIDBCECBIJ,NO
IJDHHIFDIJGGFDIBB,NO
ICDIEAFBEHBIDDG,NO
JBEEEA,NO
CHBGJFGBE,NO
CHEAFBDBGACGIH,NO
DJCCBJCDGEECAJHGHAE,NO
HCGCIGDEF,NO
FEGDGEDICCGHJ,NO
FJEDFEGAHFG,NO
CEDHICD,NO
DICDFAAIHHEADIGJ,NO
BIEGBEHJJDFHIECB,NO
AHJCEGBGJHHIBAFBAEI,NO
FCJAHJIAGEE,NO
DDFCEBDHHDGCAIIFI,NO
FJBCAFHEGJCJJD,NO
CBJIHIECAGGC,NO
AGGHIDFHAFBCGBDI,NO
CBFCEABA,NO
CCBAAJEC,NO
CFBFGIEGEABAHFCJEHID,NO
CJJHAHDAADHFCH,NO
FACGHHADIHE,STEAL
FIJDBBCECGGJDJAJBC,NO
DGJEFBFEAHJIAGBF,NO
ABFEAAAHFHCBGBHJFD,NO
CCIHGGBAJFHAAJCDCCE,NO
HGACEFDEHHGBHIHGAFI,NO
DIFDFDJEIDJJD,NO
GBFBABH,NO
IIIBBCDB,NO
JBDDEDEHIE,NO
EGFAGEAACGFHFD,NO
CGAGEHEBHJJIB,NO
IJHFFGACB,NO
HDDAHFF,NO
HICIFHGEEAAC,NO
CEDJGIGJADHIIDIEA,NO
IGIJDIGIHEH,NO
BICIDJDDDCJCCIDDBIEA,NO
EDGIDABECAFFBIIEI,NO
EBJECJAIFHEIAC,NO
CHIDIFBBHHAFEGCBID,NO
GJCECHJIEGBHCEGCFFA,NO
GEJCBBAJDEJIIJAHAAD,NO
GGAJCG,NO
ADIBAE,NO
GEDBGGHG,NO
HACHJJABFGHAHGDGHAC,NO
BIIGAHA,NO
ECAJJEC,NO
BIHBHIHIDI,NO
GGCEFBJDGEEGJJJ,NO
AHIBBGCDB,NO
CJEFEECAGACDBCJC,NO
EBBDIEAFHFEEIHIE,NO
BJADIHJAFDC,NO
HFAGEJIB,NO
JCBBAHBA,NO
CEDDIAHFAJJCCFAGA,NO
FDACICEICHDIBBE,NO
CACJFDICFHBJJCBFCI,NO
HGDDBFCAHDHGIFFGDDJC,NO
CFGBBCC,NO
BHCGGHB,NO
HIAHIGEHCJH,NO
GBFBJJFAGEBED,NO
GJIFDFJDIDHBDJJHE,NO
EHICJJIEEBADFDEFG,NO
BIFFBFDB,NO
EFGFGDAE,NO
HFFEIHCGEAJDIBC,NO
DFJCDF,NO
JCCDCCHHAG,NO
AIDGGHAHFACIGHDD,NO
DCIHDEFDAACDAJC,NO
AFJIEDADDJBGIDG,NO
JECICIBCHJDBGJC,NO
BJFJBCCC,NO
DEFBDCHB,NO
AGAGDCDDFFAFBJBE,NO
GFCHEECJJDFEGHCJACHD,NO
IDHCGBBG,NO
GJFHEEHCCJBCDCE,NO
BJGFAJJCHBDGA,NO
GIBCEDIECFBJFJ,NO
DJBJJEAJF,NO
EIEIIJHFJHDAHHJ,NO
EFBIBDGCHHGCHHGJFI,NO
AHFGIEGCIBIJGA,NO
GFCGABJFBBJGGBCFJGIH,NO
GHHGCHJDAGIHHEJBDGFF,NO
BIGEGBE,NO
JFFIHIJJAFHDHDBCJGG,NO
FDCHGBCBECJ,NO
ABBIBBDFAJIGAGAHI,NO
EIEJJIJBFD,NO
GHECIFI,NO
IHDBGHDIIJHDB,NO
IAGIJGDEIBGCECBJB,NO
BIFEHDEJJJE,NO
IAJJIACJFBFHAJGGHFIH,NO
HGDGJBAEC,NO
CHCDAIB,NO
CCIHHEEGCHFAC,NO
AIJFDIFEGGGEABAHDH,NO
FFJHJAFGCDEACACD,NO
AADEGJGJH,NO
BFAEHDJJJBCEGAEBJ,NO
IADEHDEB,NO
FEGFEEJAFFFDEDEEFFE,NO
GDAHIIFBBICFHIIJBB,NO
GCFDDDJ,NO
FCBCBIECCHEJADAEEJ,NO
CAGJCDDC,NO
AIIEICGFE,NO
IDAAHEGEECHIHEDJDJBC,NO
CIABBFJBGDCJ,NO
CGGFEHGIFDG,NO
CHIEGAAHCGFGABCJFFI,NO
FGBFBDEGFIIG,NO
IAHCCJCEAFFDEDICJBJ,NO
GEEAEJICJBAJCICDBHHI,NO
HIDIGA,NO
DHJDACEACJACFDIHJCI,NO
FHJJCACBBAIEHCD,NO
DHCDAEIHIGEHAGIIDEF,NO
EEICCHHEBFDGCGDGCAGD,NO
IAJBCBFA,NO
CGDFCAJHJBEJFBF,NO
IBBHEHDIGGEGJFIJGFC,NO
HGFCCGAB,NO
FJDDHJIEEI,NO
CCCBFEGAGF,NO
DJIAHB,NO
HFCIEACFJJBIJ,NO
JHCAIJJFHBBBFIGDF,NO
FFCIHFBGBAFGGDAGGHG,NO
DBJCDFCJJBGEB,NO
CJJEGIIBCBJCFA,NO
HDAJFIIIDCFAEIHDJB,NO
IFCACJGCE,NO
IBIIJFCAEIH,NO
BJBEAGJGIHJDIFEDEC,NO
JFABDCJGGEJGHGHHIDC,NO
BEGFEAJJBDDE,NO
GFDBBACIFEHF,NO
CDDIHBA,NO
BACDHFGHBCJFFIDJB,NO
EJDHFDEFAHF,NO
JBIBEHGJEGJBAAIA,NO
BHCBAJDB,NO
IEEEBCHICDAFEGE,NO
EFAJCHF,NO
IHHAGGDGCAJAHF,NO
AHCADFFDGIH,NO
DBHJEJEHIEBHFJHCI,NO
HIEBEICJIDFB,NO
AAICHHCJI,NO
HHBGGBGIABAFCCF,NO
BAHAJGHEIICD,NO
BBCAFDDFAFECE,NO
IGICBHJCGBCDAAHG,NO
DEGFFDFBHEIGBDEF,NO
JCDFCBGD,NO
ACFCFHEIB,NO
IDIEHFGJFFGEFBAG,NO
DEIDHDDFIBCBHAFDBC,NO
DHIACJHABA,NO
IIHJBEGBACFHHI,NO
FCEAICFAI,NO
AHHDJCADBBHCHFIIDEI,NO
GGHIGABFFCFF,NO
DEBAEDGEJ,NO
AABABGAIEAEHG,NO
ADAAFGHD,NO
BFEACBGGFHJHFDGBCG,NO
AJDGAJCGGJIAAIAGI,NO
IBGCHEJAICCDHFJFJF,NO
EGCICDBDAIH,NO
CIEIJDAAGGFBBDJI,NO
FIIGFCGCGGIIGIBG,NO
FDDAIIAHDAGH,NO
EGEFECECHIBHEBBDDJAD,NO
CIGEEGICFCIGAD,NO
JEFFJHHC,NO
FIECDAGHIHIEEEAAA,NO
HHAIHBH,NO
CAECFJCFB,NO
EHBGACA,NO
IJIHGCGBDG,NO
DBIBFCJJAFAF,NO
EBFCDIAGFACHDD,NO
JFJJFED,NO
HHEIJIIFJAEJ,NO
DEGDDDCIABFADBA,NO
BFIIEIFFFA,NO
ACCHCCJBFDEDCFIAEAFJ,NO
GJAHJHFIBEIBCHCG,NO
ECDGDIBGABBHBBC,NO
HEJAEDJF,NO
EBICHJFHCJJH,NO
EFDDCDFFBFBDCHGI,NO
HIEJFBJCBBH,NO
BBHJEGGFIIE,NO
ABAICEGAA,NO
BAFGEDHE,NO
FBCICCF,NO
GGJHCIIJIEAHEJDDGIHE,NO
DHGFADGAA,NO
FHGHBBIJHAA,NO
HAFEFDCFGGCFFBFA,NO
JFCGDHCBDCDEDABFA,NO
GCFCGCCEJFCCGDFF,NO
ABDGCIFEEECBHA,NO
CCJAAGACB,NO
BFHHICD,NO
DFJEBAJIJJBHBFC,NO
AAEBEFH,NO
IIIFJHFBCFEEI,NO
FFIECCAHBHEEBB,NO
ICBGBJAAJEC,NO
GBBICADCBGAJIJEEBC,NO
DDFHADIEGHDJAIHH,STEAL
AECAJHEHJGCDDGJDHC,NO
JAHABF,NO
CDAHIHAGAFJICHHBBE,NO
EJBDBGGBGIEGF,NO
FEEJAGBGGDGCB,NO
BIJAHFAEFGCGFCJF,NO
IEIBIHE,NO
ACCEAHCBD,NO
IBGAHFFEFHGE,NO
JGGDHDC,NO
GFAIFCFCHC,NO
EBJEABCI,NO
IBCFFAJB,NO
FACBJEHGH,NO
EABHEGIIBBHHDCCFDHD,NO
BAIDIEFICCFE,NO
HBBBBGAABIECHHAF,NO
BFEJDECHJHJAFHGH,NO
ABFHEAJGGJCHJ,NO
BHCIHACGJCJC,NO
AEHBHCCBEEAC,NO
FBCGADGHEBHGD,NO
HJJFGCDGEDHBIBIHH,NO
JAFJAAE,NO
GGFFIJJHCBJAE,NO
JGADHJF,NO
BCCFCDDBFABDACAEJFG,NO
DFCIEGCHFEIHCACBF,NO
IBFIGHIJBJA,NO
EAEIFDEJCAEBJBDIFCE,NO
FBIBFAI,NO
ICBAJCCDCJACJDC,NO
CHGFGJBDIGHH,NO
EGGDEFI,NO
AEIDDHI,NO
DJFJEHGDAJFCHI,NO
DIAHIEJIGGJ,NO
FDDEAIDIF,NO
IFAHFCCCBGBIII,NO
FFFFGH,NO
CJHFGEIAEEFAFHCEH,NO
EFEBECDEHCHJBFFFA,NO
DJEBEHHBBE,NO
CHHEEHAHFEDDDAE,NO
AIJIJF,NO
EDHIBJCHIEHCIGD,NO
IJIAFIJHAGCHFFB,NO
FFGIBHHB,NO
JCCJFAICBFJGH,NO
JCABCHHBECFBJI,NO
IAHGFHCEIJJGG,NO
FHHACIDJBJHDGJCEDCB,NO
BAJBFFD,NO
JCHCEDC,NO
EADIBA,NO
IFDEJHDI,NO
EJGEEAAGGDJEJ,NO
JHICGJJ,NO
EDGEDAHCBIAAEG,NO
HIEFCHJFBIHHFGJHB,NO
GFCAACGIDBAADBEBCED,NO
DCDDCBAFJBJABF,NO
CGFGECDDDFEDCAJFBBA,NO
EDADGJCGFI,NO
EBIJCEEBDFHHG,NO
DBIFABFGFJEFJHGF,NO
CJJCAIFAAEBGADCEF,NO
JIDFACGAFEHFHEIGFEJI,NO
IGECCBGEABIFC,NO
EDAJBHFGJJEEHJFFBF,NO
FFCIECGI,NO
EGDHCCEGJIEDBBIFB,NO
IBCDHDFGIGGIDBB,NO
BHCCCHGAFDIDBBE,NO
GIBBHHIIFIHGIA,NO
AJDIGAACJBFEIBIIEIHD,NO
ACGDDDCFJABEJBBGAEDH,NO
DFFCBGGJ,NO
DDIFEA,NO
DJBFGGDA,NO
IGIAEGIIJA,NO
GEHAHFCACH,NO
EIIJEDDDA,NO
GGHHJHG,NO
HGBJCADJJEDBJJFCAH,NO
BBGGABICADJAJAGCBJ,NO
DIAFHDFCJH,NO
EEAECGCHJDJCH,NO
DJHDDGDFEAHF,NO
ACJHGJDA,NO
BACHHIJFHFIAFE,NO
DFIABEIG,NO
DABCIJ,NO
CBCBBABJACHEB,NO
GEFGECFIGHBFABCBBC,NO
FHCGCFFFJFF,NO
BEBJDBACCDJJCECAHJ,NO
IBIHDFBFGHJBEG,NO
CBCBCH,NO
JDGDHBIBIJEHDIC,NO
DCJJGGC,NO
AAEIHHICIIFAJFCGJHH,NO
BDAFEDECEJDICACJIDHH,NO
JFJAHEFJJBCDHADEJ,STEAL
CEFEJDJABGEHAEBD,NO
FDABCDAABIHIG,NO
HICFAADAC,NO
FBIIADBJIAGECH,NO
CHACDFJHBHGBJB,NO
BFGHCJFJAGEIDAJ,NO
JEFFGADHJIGDAHFAA,NO
HHDFEF,NO
FAFJFJJFDBHIAEDBHAI,NO
DGIFDAGHHEABFI,NO
JJJAACHDJJDDDE,NO
BJHGJHBIAAAI,NO
JBJJEIEFJGDCACD,NO
IBJJDFBDAFCGGFJA,NO
DABCAEGCAHI,NO
FJGIJGDGGGDHADB,STEAL
EAFDDHABHJ,NO
JFIFGEACIC,NO
GCJDBB,NO
JJBEFECHAHBIIDFJE,NO
BDCBFIDBGDID,NO
FGAGCJAIFHCCABHIGGE,NO
JFGBGADGFFCJGH,NO
EJFAEFCDC,NO
CCAIJAHDBHIBJJDGGG,NO
AEDBFDHDFFGICC,NO
EEDBAGA,NO
GCEJJHAA,NO
ACBDBFBFJJHJI,NO
DIFAGFAIIJ,NO
DDECCGAIHEIF,NO
AFJHHEDCJAAGHHHECE,NO
DAJIAIAFEBEFCBFFJI,NO
GBDCAICIHCDGDDDFGFC,NO
JEJAGDCCBADEDHGBCCED,NO
FJHJGFFAEAFCBFI,NO
JGHCFGIEHF,NO
CEBGIGFEEADEC,NO
GCGEIECJJJFFGIFAGCF,NO
FEIJFEJGGHAFJBDJAE,NO
IFAJFJIJFFIDFDBJBIF,NO
IFEIFJCHIIEDHGGBDBA,NO
JBJFHFJICD,NO
HBCDHEDDFDGGEJ,NO
BADCIBAAFEGHBI,NO
ACJHEJCBFFAEFJF,NO
JAEBHGFBCJFJFHHHJFGC,NO
AHGEACE,NO
ACAHAJ,NO
BAIJAIIDGIFFF,NO
BGFCFECHIGBA,NO
BEIAJBBGIG,NO
DFBGIFADHEECIDIJAA,NO
BBFCHIH,NO
HFCFDHBECGEJCAIDHIHJ,NO
CDDBDIHFDGA,NO
CDAFBDGABEE,NO
IEGAAF,NO
JGJJAJIBBH,NO
CJCABHFFAEDDCBHAADA,NO
IEGCCAIDCFGIDBDACFDB,NO
DJCBICHGFCDIJGGDHGC,NO
DBIECICE,NO
DACADCBIEHDDHJBDHHBA,NO
BFJGIHCCHDCHDE,NO
AEDJBEFJC,NO
FFEGIIF,NO
JGGBGDJCJAJJDJHHAH,NO
DGFAFJ,NO
EIHAFG,NO
JAIBHGGI,NO
GCGJBCD,NO
IDDAFGHCEDFAD,NO
GEGCDHGCG,NO
FGGFIAIIGGBEGDAF,NO
IJFJBIHB,NO
JGHEJADFG,NO
EDHJFFGGBCJBBHEECHCJ,NO
ADJEAJIBEBJC,NO
EGJBDBHJAHIEJAF,NO
IHGFJJEGDJIBEEFGAECF,NO
BHCBHHHGEHDIAC,NO
HDHCDHIEIGDEF,NO
DEBEBHD,NO
AGIBCFJIDGBFH,NO
EGCDDEIHFI,NO
GIDHJBFJDFHJGADFC,NO
GIGHJIIDIEE,NO
GDDFFJHCJAEGIDJAI,NO
JIDHIAJA,NO
FCEEBADFCECDEAD,NO
FDGAEJCAFB,NO
IHAIFEACBIA,NO
DDBBAJ,NO
ICEDEECH,NO
IFEIEE,NO
DAADIIGFGEJBIDCHJA,NO
AGJGHAEEAC,NO
IJJGBFHFDGJI,NO
CHIFFEGA,NO
ACIJBIJEHHJFCDC,NO
JHJAHIFAGIA,NO
BJABFGHBEACBGAHE,NO
IFEEAI,NO
JHGIHFCGDHHBFFABHHEJ,NO
EGGCIEBHCHH,NO
DJFGGBADEIIEFADIFIE,NO
DCCHHHAECICDDCEJFHI,NO
FEJDCCCBABBJIECJH,NO
JBDIGFDBCEEI,NO
BCEDBBF,NO
CFBBBDIDHHHECI,NO
AAJCEAIBHEHJJIJA,NO
GBDAIGJIAA,NO
DAGDJDHIBFG,NO
JBJGABAAB,NO
FDIEHDACABE,NO
BBHIGDJDCHC,NO
HBJEDB,NO
JEJIJBGE,NO
EAGIGGJGJ,NO
DDJIABIFFBCEC,NO
HAFEIBACEDDGCCI,NO
GCAIAAC,NO
BEJCJDEBIJHHEJBI,NO
ADBEACCAAAJGFFJC,NO
BEJAFDHICCIGGGGAA,NO
DDJADIEIAJDGJAEGG,NO
AHBJFHGCDFDHCECHFA,NO
DBIDCB,NO
IJBAGCHHBIIABHJIE,NO
HAIGIADECHCDBJ,NO
GHEHDBCCDBCECFAAGFFI,NO
GJEJFFFHIEAH,NO
HFHFDAIBDIIDAFHI,NO
DCAHBHAHH,NO
JEHICIDDDDBEACFFGF,NO
DFAFEBBHIGEGAE,NO
IIDEDGBCAG,NO
FADBJHEDBAFJGFIAHGJ,NO
CHIJFFIHDCDCDGF,NO
FJIIBCB,NO
FCIFDEFJGAIB,NO
IBIIBCHIEJ,NO
JDFCCADDEG,NO
ADJABBHIGBDIDJAEFECA,NO
EEADCBFAGI,NO
BEBBABCC,NO
BGFFHJBECFIHGBFHDCA,NO
AAFDDDACI,NO
HACIIEIGDJI,NO
FGABAEJACFICAAFBEF,NO
CJHHDEGAECDFEEGG,NO
BGJHIEJAFIHDBAADBIBF,NO
GCGJHAJ,NO
DGCHCBFGGCAAED,NO
HEFCIIEFIGACFFCJ,NO
IGBCJEIECCIDGJE,NO
IEIABGFAAJAGAHHI,NO
JIEAGIEEAJGJEAB,NO
AAIJEAIAH,NO
CEIHIIAFCDBBH,NO
JAIAJHECEDHD,NO
CGFAJCDBCJHGCJDCDCC,NO
EIJBEEHHJ,NO
DCHABGEJ,NO
GIHECFAIDDHDAAGHJA,NO
FBIHIEBG,NO
DJBCAE,NO
ADJJJJF,NO
ABACDBDDBGGHIDAFCHDI,NO
HIIIABEE,NO
AHDDBH,NO
BHCHGHFEHBBGGDCJ,NO
CHIEIHB,NO
GAHHAFEEE,NO
GJAJDFCGHDDEHE,NO
EAEJCAEFJAEABF,NO
BGAFFAIFEBFEGEJBBDGH,NO
ICAJCJECDFBFAABHIF,NO
IDABEJGABIFDEIJ,NO
JACCEJBAIFGHCIHDEHI,NO
CEHJBEJGAAGJIFIJBJG,NO
HDCHHBBGGJIGCFBD,NO
ECIEJDJCHAG,NO
JEHDDBAC,NO
FJJBIGJABFAHFGJEGFH,NO
BAHBCHFCA,NO
EDDFDE,NO
FEEGCJFJEBAGFIBJI,NO
ECGGJJEIAJGG,NO
CGDCGECBDAHHEFCCHFIH,NO
FEBDDGBAFBAIFDIC,NO
FBBGAH,NO
IEICFHFG,NO
FEAAEIAB,NO
FGDHDFBJHB,NO
JGFDECAJJDAEIGIIHEDC,NO
DDAIBCGF,NO
IGAJEDAJDDDJDFJ,NO
DCGHGCHBCAAEFCJ,NO
CHDGADCGFEBDJCDCGEGB,NO
AFDBCACHHBHDAAIJB,NO
AFAIGIGHEEHE,NO
JGJHIIGECEGJDE,NO
CEECHGEJH,NO
FABJIDAIDJJJFA,NO
DJEECCFFBCCBJEJGEAI,NO
DDGCGFCEBGHG,NO
GGHCHF,NO
AAFHAEIBJJBHCGDJAAA,NO
BBEAJCDFF,NO
CBHBJEHIFEJBB,NO
DGGBGECHAC,NO
JECFIIGFDH,NO
AIFHFEICGGGAFAFJDCEG,NO
EBAAHFI,NO
FECDJAJGJBAGEACA,NO
GGJDFEJBACGJHBHHBA,NO
HCBAGHGEEFJHABJJAFCB,NO
JDAFAB,NO
BJGJHFEFEACEHBEFCIIJ,NO
FHEJCABIIHCHC,NO
IFEEEIFHHAFBIJHEADEB,NO
BFHEIBAGFDFDB,NO
EHJFIDBGDICJBFCI,NO
GEHDJBHDJCIFAIHBFA,NO
EIEDJGBHIG,NO
FEAJAFBGDGEHDC,NO
HBAAJDGGCDJDAFHBDA,NO
JAAEJBIADA,NO
HAAEFAFFGBBCJI,NO
BJHDGGIB,NO
HEAEBGAIBDEFCHDCJG,NO
IEIICEJHFAFC,NO
CJDAJBHJGCD,NO
IGDFJIGHHGABDCBF,NO
JIBEEBEIGBIIGIBEBECE,NO
GICEHIEFAJJG,NO
CGIJBF,NO
EFGEDJHGBIIHJGGEEJC,NO
FFBBIDA,NO
GEJDHIJGG,NO
GJDJDIHFIIGAGGDDE,NO
AHHBFBAGGFIIGAAFBDCH,NO
GIDJBFHBF,NO
EHAIAGDDDGHFHGEJI,NO
JEHJIDJFEFHAIEE,NO
ICBHEHAICCHEB,NO
AAGDIFFADHIABHF,NO
GDFHBDJBAJCABJJACJAC,NO
IGFCHEIGIDAIHBICJEFE,NO
EAHBDCHHAGGJ,NO
FCIABFCACIHIJEEGEAJC,NO
JDCHCDEEJIICEC,NO
BJGEJDIBBHA,NO
FIBHEJHGJGFFD,NO
BBFGABFCCIBD,NO
HABJJBICBGDBDI,NO
IFABEDJEJCA,NO
JIFJAACECGGCFHAAG,NO
DDHCDJFCCDIBIHC,NO
CAHFGFEIJEDCIGJGI,NO
CICIABHHCAFBDFHJHID,NO
FDDEDJ,NO
IGEAHHIEIGDFCJI,NO
IBDEBB,NO
FBGCBGCECJFCI,NO
BIHADE,STEAL
CIDJDAAG,NO
FGDBAEDCJCDBIFHF,NO
GECBBDJDCHJAFG,NO
IEBHCDHHG,NO
EDGDHHDHAAIEGFCJG,NO
ABBCFAHFECEHBA,NO
CBFEDCAAEE,NO
EIDJADFAAEEIADFJFBFF,NO
FJIFACHHIDGC,NO
EIFHBCIBEBDHCGAE,NO
GCAHJBGHFBCECBBIAA,NO
HABEJCDC,NO
DFJEAAEGBBEAJGHACD,NO
AAACIEHHAI,NO
BBDHJAIAEDABB,NO
HEGHAAGECDHFGAGBC,NO
BEADDIGJCDBIBD,NO
DFJAEIHFBG,NO
AGBBCAIHAGDAHICAIDI,NO
JEGGABFIFG,NO
HJAEHACJD,NO
JGCAJHDCBDDI,NO
AHAEEFGHF,NO
GIDFFBFEBEE,NO
JGBFIFGBGA,NO
